data=-73.92957255075277,3.2277395283668597
-75.58368858280294,7.943929771710318
-78.78469174716412,13.891448675510068
-106.96321697277203,29.662606339222638
-89.92088492732331,33.61895973832444
-72.79732004612615,33.17454135480819
-70.30592900470438,38.17166942623111
-67.47203473957566,42.98283992596922
-68.6836395701967,51.75478388894412
-51.708526307069825,44.16138932541715
-67.28889302220364,68.47046717999253
-52.60686126814582,61.591542824596125
-55.74967624606161,78.15352582231536
-45.68082767782415,77.54522540214153
-39.1792367500544,82.13396013637225
-31.87192099818986,85.2360290715443
-20.176127076794952,65.98427006628944
-21.00304727993547,98.7920644837266
-11.137191913596048,79.22097548174808
-4.766641642116527,90.87507429133493
22.78029987611627,185.60726800843284
18.91529040875712,89.01242491221313
29.524222382342607,96.58840661651884
35.95710140192601,89.01172315359146
52.57480839048567,98.89332395416648
39.73995052518643,63.60610294818992
51.15025805020014,69.13502080275912
48.7047725600034,57.0337192358901
64.90134202424323,63.78726991690583
65.87583826374224,55.284481846620146
91.4732979509664,62.87794336628486
84.42080195397085,47.77162544281313
77.03329557081366,35.928698466541476
90.20778712787653,32.84136327090752
72.31796403176094,29.225195949743956
94.44290131822818,48.13043102440921
55.14176645162315,32.48669870261747
78.15094303463385,55.75329678859731
54.39701989320723,44.05637555153643
55.579226017760234,51.83579492268566
51.82806999987944,55.58642963968451
47.824427722236976,59.06626882612894
53.67743870379585,79.59103325249798
37.49598791033784,64.95422149966697
43.951798729821476,96.45848531058978
34.50460100622554,100.2269051173445
16.535094384147943,57.67660404104353
16.144655670741297,79.37474468162527
11.315386031206113,99.3577477550935
3.3114582427265655,75.92782259690237
-1.9929090387438224,75.97386599063715
-1.8023157839115496,102.98423014139136
-1.0614849822061296,120.99534391716298
-0.004771659872635649,102.99999988947215
1.0502743247037403,120.99544174820335
1.9146129216813645,109.98333627127397
2.6652462820537592,101.96517279079166
-0.789534284285551,89.99653679788982
-4.138073513485776,78.89154801115889
-6.808122400679742,70.67283402678403
-22.61712096310848,135.12019034674321
-17.259929942917267,81.18555794207236
-19.28215743450386,74.54661900227943
-25.731872213883417,84.15385167874597
-43.36653400638396,112.9616914191406
-30.706095418661842,70.6125746885074
-49.488113917047016,97.11810634960598
-32.50174385011038,57.442463793798154
-62.63631878739727,96.4452775866374
-61.132004914658296,84.13606821758546
-51.670436768406134,64.95510729851921
-54.454479340482514,62.63952170760057
-77.10185658794167,78.45574364374144
-76.67838008597246,70.25970415103626
-75.62047658478785,62.334128060714484
-71.544255209235,52.93788385037552
-125.51241006131988,78.42598370820151
-85.7134405167637,47.51006330009686
-103.79795753978563,49.50741369299006
-91.4645124927809,37.88460049225711
-77.99477976773143,28.38686895349806
-83.92733003280868,26.461354341076508
-86.16530631236981,22.283177244178695
-80.20820856722128,17.048263208817858
-97.78121746423238,15.486559050108424
-87.51795520114024,9.198234472506684
-107.89721399299053,4.710754987346228
-69.97601416307795,-1.83233235214407
-96.35907746449412,-17.85856069764918
-92.37919447893358,-32.71214495295847
-40.445996088133015,-19.726160306525163
-6.237089835758223,-3.177846815169268
-4.414771795789344,-2.3472941850358118
